,train_size,train_set_type,loss,accuracy
18,750,similar,0.8245348378181457,0.7624
19,750,similar,0.8585813101768494,0.7662
20,750,random,0.7923703023910522,0.7272
21,750,random,0.7784549182891846,0.7399
22,750,random,0.8439240468978881,0.7247
23,750,random,0.8077485612869263,0.7584
24,750,random,0.8363749674797059,0.738
25,750,random,0.8265457298278809,0.7398
26,750,random,0.9299594571113586,0.7111
27,750,random,0.8144784304141999,0.729
28,750,random,0.8217055721282959,0.7475
29,750,random,0.7906894836902618,0.7443
0,1000,diverse,0.80443110871315,0.7553
1,1000,diverse,0.8044575695514679,0.7736
2,1000,diverse,0.7493791599273681,0.7531
3,1000,diverse,0.6997050919055938,0.7727
4,1000,diverse,0.7570745196819305,0.7758
5,1000,diverse,0.6692232536554337,0.7894
6,1000,diverse,0.7439408751964569,0.7666
7,1000,diverse,0.8296936005592346,0.761
8,1000,diverse,0.8820748385429382,0.7429
9,1000,diverse,0.7970776395320892,0.748
10,1000,similar,0.8683656886577606,0.7643
11,1000,similar,0.7392457130908966,0.7649
12,1000,similar,0.7465787533760071,0.7755
13,1000,similar,0.8456186543941497,0.7509
14,1000,similar,0.7898660979747772,0.7733
15,1000,similar,0.7497526556015015,0.7549
16,1000,similar,0.8729376852989197,0.7379
17,1000,similar,0.8367614850997925,0.7769
18,1000,similar,0.784221188879013,0.7758
19,1000,similar,0.7374266821861267,0.7783
20,1000,random,0.8268007814407349,0.7714
21,1000,random,0.7548841506481171,0.7654
22,1000,random,0.798801176071167,0.7615
23,1000,random,0.792640912437439,0.7491
24,1000,random,0.8368154849052429,0.7472
25,1000,random,0.767877297592163,0.7589
26,1000,random,0.7874483354091645,0.7669
27,1000,random,0.7391156677722931,0.7642
28,1000,random,0.7691440707921982,0.7813
29,1000,random,0.76386876039505,0.748
0,2000,diverse,0.6175069809913635,0.8053
1,2000,diverse,0.6128834383487701,0.8058
2,2000,diverse,0.6998414749026298,0.8041
3,2000,diverse,0.6517930124044419,0.813
4,2000,diverse,0.6356162815093994,0.8155
5,2000,diverse,0.6840321770429612,0.8097
6,2000,diverse,0.7239000777721405,0.8003
7,2000,diverse,0.6689937851905823,0.8024
8,2000,diverse,0.6426992275714875,0.8128
9,2000,diverse,0.691073021697998,0.7998
10,2000,similar,0.6125460919380188,0.8139
11,2000,similar,0.8107148116111755,0.7737
12,2000,similar,0.6953810226917266,0.7905
13,2000,similar,0.6632971798658371,0.795
14,2000,similar,0.6456060878276825,0.8127
15,2000,similar,0.7154620041847229,0.7761
16,2000,similar,0.6957215590000153,0.7996
17,2000,similar,0.7454945078730583,0.8162
18,2000,similar,0.6268163454771042,0.8021
19,2000,similar,0.6205792938232422,0.8182
20,2000,random,0.782604574728012,0.7801
21,2000,random,0.6856695764541626,0.8024
22,2000,random,0.7702507592201233,0.7809
23,2000,random,0.7054652865886688,0.7633
24,2000,random,0.7027146332263946,0.7806
25,2000,random,0.6364291870117188,0.8054
26,2000,random,0.6546294261932373,0.8059
27,2000,random,0.684705464220047,0.8036
28,2000,random,0.6463423340559006,0.8105
29,2000,random,0.6485911693096161,0.8003
