,train_size,train_set_type,loss,accuracy
0,20,diverse,2.010439574432373,0.2672
1,20,diverse,2.007378324508667,0.2728
2,20,diverse,2.088097836303711,0.2514
3,20,diverse,2.142344718170166,0.2309
4,20,diverse,2.0282772045135498,0.2663
5,20,diverse,2.13218279876709,0.216
6,20,diverse,1.9524984439849853,0.2925
7,20,diverse,2.085923598861694,0.2408
8,20,diverse,2.04204697265625,0.2755
9,20,diverse,2.0477444995880125,0.2656
10,20,similar,2.3001554969787597,0.2906
11,20,similar,2.0157850807189943,0.2764
12,20,similar,3.588128694152832,0.2918
13,20,similar,1.9897401733398437,0.2983
14,20,similar,2.340116450500488,0.2271
15,20,similar,2.356364009475708,0.3109
16,20,similar,2.0517190643310546,0.2623
17,20,similar,3.2846175422668455,0.3694
18,20,similar,2.3659886360168456,0.2717
19,20,similar,3.5784951110839844,0.2981
20,20,random,1.8575278949737548,0.3233
21,20,random,1.7682508743286134,0.4005
22,20,random,1.8598607177734374,0.346
23,20,random,1.9876743007659912,0.2693
24,20,random,1.706288523864746,0.3724
25,20,random,1.8971296995162963,0.3034
26,20,random,1.9363984115600585,0.3573
27,20,random,1.7549735630035401,0.3766
28,20,random,1.8253093490600585,0.3458
29,20,random,1.8799249212265015,0.3779
0,10,diverse,2.2852250675201415,0.1571
1,10,diverse,2.134436442565918,0.2684
2,10,diverse,2.3057433471679687,0.1125
3,10,diverse,2.2412674919128417,0.1657
4,10,diverse,2.2450603965759277,0.1662
5,10,diverse,2.1285471912384035,0.2093
6,10,diverse,2.205437613296509,0.2018
7,10,diverse,2.1670250553131103,0.203
8,10,diverse,2.2573419548034668,0.1475
9,10,diverse,2.151055707168579,0.22
10,10,similar,2.997832049560547,0.2851
11,10,similar,3.0608877780914305,0.2268
12,10,similar,2.552246996307373,0.2603
13,10,similar,2.265706809616089,0.1834
14,10,similar,2.2338734313964843,0.2099
15,10,similar,2.1858098072052004,0.2295
16,10,similar,2.0981218368530272,0.2432
17,10,similar,2.5979895812988283,0.2079
18,10,similar,2.393507762145996,0.2637
19,10,similar,2.8302723056793213,0.2225
20,10,random,1.9992557022094726,0.3029
21,10,random,2.0430794818878173,0.2759
22,10,random,2.055196178817749,0.2248
23,10,random,2.023491799354553,0.2703
24,10,random,2.0685215175628664,0.2585
25,10,random,2.054867844390869,0.2704
26,10,random,1.9201050819396972,0.3071
27,10,random,1.939979718208313,0.3049
28,10,random,2.074846820831299,0.2571
29,10,random,2.066482941055298,0.2766
