,train_size,train_set_type,loss,accuracy
10,20,similar,2.796561725997925,0.3273
11,20,similar,3.050445852279663,0.3134
12,20,similar,3.484251117324829,0.2571
13,20,similar,2.0259765184402467,0.2702
14,20,similar,2.1013831035614015,0.2962
15,20,similar,2.150696237182617,0.2655
16,20,similar,2.0558336864471434,0.2451
17,20,similar,2.9928405830383302,0.271
18,20,similar,2.1562449787139895,0.346
19,20,similar,2.34282158164978,0.3545
20,20,random,1.7731975379943847,0.3923
21,20,random,2.0099481367111207,0.3053
22,20,random,1.9019987693786622,0.3396
23,20,random,1.8911706184387207,0.3338
24,20,random,1.9271722557067872,0.3325
25,20,random,1.8055909019470215,0.3474
26,20,random,1.8715677959442139,0.3301
27,20,random,1.8739719013214111,0.3413
28,20,random,1.8310903381347656,0.3549
29,20,random,1.7528369501113892,0.4124
0,10,diverse,2.1883170150756834,0.179
1,10,diverse,2.0111470918655394,0.2946
2,10,diverse,2.175591368484497,0.2161
3,10,diverse,2.2367216804504393,0.2308
4,10,diverse,2.1443513854980467,0.2254
5,10,diverse,2.028947887802124,0.2767
6,10,diverse,2.1602616474151612,0.2226
7,10,diverse,2.0777896781921386,0.2337
8,10,diverse,2.0823719982147217,0.2329
9,10,diverse,2.041133821105957,0.2629
10,10,similar,2.4552805854797364,0.2534
11,10,similar,2.616971975326538,0.254
12,10,similar,2.941973776245117,0.3147
13,10,similar,2.2424514080047606,0.255
14,10,similar,2.1484867137908936,0.2842
15,10,similar,2.4951786949157713,0.2276
16,10,similar,2.0340511331558226,0.2563
17,10,similar,2.0397944816589355,0.2778
18,10,similar,2.4469974334716795,0.2516
19,10,similar,2.7660830680847166,0.2856
20,10,random,2.2815648330688476,0.1583
21,10,random,1.9827687198638917,0.3399
22,10,random,1.9581126514434815,0.2605
23,10,random,2.0334130630493163,0.2636
24,10,random,1.9927927021026612,0.273
25,10,random,2.0314480195999147,0.3057
26,10,random,1.9717845104217528,0.3112
27,10,random,1.9475037929534913,0.3017
28,10,random,2.099867027282715,0.2842
29,10,random,2.03863729095459,0.2826
