,train_size,train_set_type,loss,accuracy
16,40,similar,2.347809665298462,0.3737
17,40,similar,2.8709065982818602,0.3435
18,40,similar,2.3023458339691163,0.3472
19,40,similar,1.908230354309082,0.4132
20,40,random,1.7110390558242798,0.4596
21,40,random,1.5062147762298583,0.4676
22,40,random,1.6260550722122193,0.485
23,40,random,2.1568713527679444,0.4318
24,40,random,1.7990129089355469,0.4743
25,40,random,2.0227086275100707,0.5307
26,40,random,1.8171533710479737,0.4663
27,40,random,1.8433346681594849,0.3468
28,40,random,1.741771940612793,0.4484
29,40,random,1.9457169157028198,0.4942
0,20,diverse,2.4746415069580077,0.2137
1,20,diverse,2.5091792503356936,0.2664
2,20,diverse,2.4766515548706054,0.2244
3,20,diverse,2.3692150897979736,0.2465
4,20,diverse,2.2206929210662842,0.2546
5,20,diverse,2.2199389949798585,0.2855
6,20,diverse,2.0261950119018555,0.3211
7,20,diverse,2.6106016918182373,0.2629
8,20,diverse,2.331373971939087,0.2518
9,20,diverse,3.0300930015563963,0.1746
10,20,similar,2.573263990402222,0.3198
11,20,similar,3.3262979881286623,0.3212
12,20,similar,3.5796759365081785,0.2882
13,20,similar,2.2113937789916993,0.2189
14,20,similar,3.4195171516418457,0.2811
15,20,similar,2.286384309387207,0.1998
16,20,similar,2.4472811252593996,0.2151
17,20,similar,2.0203197677612303,0.299
18,20,similar,4.661700323486328,0.2649
19,20,similar,2.6844442665100097,0.2926
20,20,random,2.071775455093384,0.3309
21,20,random,2.1312971782684325,0.2891
22,20,random,1.9552171955108641,0.3298
23,20,random,2.0515264608383177,0.2825
24,20,random,2.335351810455322,0.2898
25,20,random,2.710896012878418,0.326
26,20,random,2.299847590637207,0.2704
27,20,random,2.219671929550171,0.3149
28,20,random,1.9841479152679444,0.3397
29,20,random,2.39117940864563,0.3097
0,10,diverse,3.3680579681396483,0.1249
1,10,diverse,2.0974634387969973,0.2693
2,10,diverse,2.281888975906372,0.2249
3,10,diverse,2.331194293212891,0.2378
4,10,diverse,2.554971324157715,0.2204
5,10,diverse,2.3942304790496824,0.2231
6,10,diverse,3.2178203048706053,0.1683
7,10,diverse,3.7897453689575196,0.1766
8,10,diverse,2.3950976215362547,0.2355
9,10,diverse,3.088501643371582,0.1544
10,10,similar,2.2143310657501223,0.2508
11,10,similar,2.4165035545349123,0.2077
12,10,similar,2.6970827129364014,0.2729
13,10,similar,3.2436164932250975,0.2079
14,10,similar,4.126713493347168,0.2865
15,10,similar,2.4357595958709717,0.1878
16,10,similar,4.699852381134034,0.1772
17,10,similar,4.170221385192871,0.2321
18,10,similar,3.238125284576416,0.2247
19,10,similar,2.40436337928772,0.1821
20,10,random,2.032835652542114,0.3111
21,10,random,2.541866925430298,0.2391
22,10,random,2.77583247718811,0.1896
23,10,random,2.8565196949005127,0.226
24,10,random,2.2788653259277343,0.2639
25,10,random,3.112165036392212,0.2621
26,10,random,4.25843475074768,0.1299
27,10,random,2.272137099456787,0.2537
28,10,random,3.2852400482177733,0.1367
29,10,random,2.4293577983856203,0.2528
