,train_size,train_set_type,loss,accuracy
13,150,similar,1.5748249235153198,0.5414
14,150,similar,1.7287449174880982,0.5514
15,150,similar,1.9472121429443359,0.5403
16,150,similar,1.423266015625,0.5715
17,150,similar,1.6515476873397827,0.5027
18,150,similar,1.6545600515365602,0.505
19,150,similar,2.0504359363555906,0.5392
20,150,random,1.1116295274734498,0.6193
21,150,random,1.24925140209198,0.5574
22,150,random,1.0593503893852234,0.639
23,150,random,1.1467449411392212,0.597
24,150,random,1.0805258907318116,0.6238
25,150,random,1.0705218658447266,0.634
26,150,random,1.395689935684204,0.4791
27,150,random,1.0461203618049622,0.6449
28,150,random,1.2438913303375243,0.55
29,150,random,1.1024931069374084,0.6348
0,100,diverse,1.326996132659912,0.5234
1,100,diverse,1.4255457807540894,0.4612
2,100,diverse,1.3592486980438232,0.5185
3,100,diverse,1.359739263534546,0.5095
4,100,diverse,1.4379371685028077,0.4833
5,100,diverse,1.462345985031128,0.482
6,100,diverse,1.3693155658721923,0.5212
7,100,diverse,1.3193996227264404,0.511
8,100,diverse,1.37330942401886,0.5003
9,100,diverse,1.4287467346191407,0.4919
10,100,similar,1.9178670946121217,0.4348
11,100,similar,1.8707866697311402,0.4937
12,100,similar,2.163771298789978,0.4975
13,100,similar,2.0212113399505616,0.4827
14,100,similar,1.9088092218399049,0.5023
15,100,similar,2.0405795490264893,0.467
16,100,similar,2.041161315536499,0.4843
17,100,similar,2.1837872676849366,0.471
18,100,similar,1.8694828395843506,0.4339
19,100,similar,2.1886387035369874,0.4734
20,100,random,1.3813041330337525,0.5116
21,100,random,1.2172867275238037,0.5772
22,100,random,1.2196793424606323,0.5813
23,100,random,1.2975618118286132,0.5731
24,100,random,1.1570771171569825,0.5965
25,100,random,1.1425394952774048,0.6028
26,100,random,1.2347621103286743,0.5995
27,100,random,1.518064312171936,0.4617
28,100,random,1.3187060955047607,0.5287
29,100,random,1.2450648326873779,0.5678
0,90,diverse,1.9134156227111816,0.2652
1,90,diverse,1.8629460348129272,0.315
2,90,diverse,1.479329438018799,0.4878
3,90,diverse,1.4302490928649902,0.4959
4,90,diverse,1.5403227285385133,0.4272
5,90,diverse,1.7987267574310302,0.346
6,90,diverse,1.6188025804519652,0.4364
7,90,diverse,1.4176930881500245,0.4911
8,90,diverse,1.4438611721038819,0.4866
9,90,diverse,1.5126409130096437,0.4446
10,90,similar,1.8690594005584718,0.5321
11,90,similar,2.0267446964263915,0.4415
12,90,similar,2.213330729675293,0.3841
13,90,similar,2.1553983821868896,0.4967
14,90,similar,1.836987370109558,0.5037
15,90,similar,2.0579064693450926,0.4872
16,90,similar,1.8588922416687013,0.4888
17,90,similar,1.903059522628784,0.4902
18,90,similar,2.0068935987472534,0.3974
19,90,similar,1.8479674835205078,0.3936
20,90,random,1.2349485233306885,0.5611
21,90,random,1.4669704036712647,0.4842
22,90,random,1.2586240465164185,0.6019
23,90,random,1.264301153755188,0.5665
24,90,random,1.321187307548523,0.5815
25,90,random,1.3231844438552856,0.5467
26,90,random,1.2014858015060426,0.5757
27,90,random,1.2075054534912109,0.5788
28,90,random,1.4935822303771973,0.4712
29,90,random,1.3262288330078125,0.5401
0,80,diverse,1.3696563203811645,0.5237
1,80,diverse,1.3663532815933228,0.509
2,80,diverse,1.5780611522674561,0.4801
3,80,diverse,1.4303420352935792,0.4975
4,80,diverse,1.4255443313598632,0.4844
5,80,diverse,1.382314513206482,0.5041
6,80,diverse,1.5861986614227295,0.4342
7,80,diverse,1.4151029319763184,0.494
8,80,diverse,1.681471830368042,0.4269
9,80,diverse,1.5138691064834595,0.4617
10,80,similar,2.158672401046753,0.4452
11,80,similar,2.3509176513671877,0.4214
12,80,similar,2.290077317428589,0.4403
13,80,similar,2.1932671630859377,0.4819
14,80,similar,2.104791346359253,0.4865
15,80,similar,2.43767904586792,0.4874
16,80,similar,2.1568548034667967,0.4716
17,80,similar,1.8267444019317627,0.4576
