,train_size,train_set_type,loss,accuracy
23,40,random,1.4994119876861571,0.472
24,40,random,1.7213731761932374,0.4225
25,40,random,1.5904360317230224,0.4475
26,40,random,1.4538361339569092,0.4887
27,40,random,1.4939610736846924,0.4762
28,40,random,1.624087671661377,0.4505
29,40,random,1.6415544206619264,0.4314
0,20,diverse,1.8684065587997436,0.3187
1,20,diverse,2.0015679185867308,0.3213
2,20,diverse,1.9605527835845946,0.2958
3,20,diverse,2.1160952449798582,0.2601
4,20,diverse,2.0110663372039794,0.2906
5,20,diverse,1.9861369468688965,0.2883
6,20,diverse,2.02868822555542,0.2764
7,20,diverse,2.071048951339722,0.2585
8,20,diverse,2.0026635372161867,0.2949
9,20,diverse,2.085813944244385,0.2817
10,20,similar,1.9939693794250488,0.262
11,20,similar,2.1824160804748534,0.276
12,20,similar,2.4106458084106444,0.3321
13,20,similar,2.8990832168579104,0.2527
14,20,similar,2.082643474960327,0.267
15,20,similar,2.0354079063415527,0.2905
16,20,similar,2.402504410934448,0.2974
17,20,similar,2.0198778305053713,0.2829
18,20,similar,3.095774872970581,0.2898
19,20,similar,2.023034520339966,0.2902
20,20,random,1.9286978750228883,0.314
21,20,random,1.9040355501174926,0.3487
22,20,random,1.896422023010254,0.3437
23,20,random,1.8152438999176026,0.3382
24,20,random,1.8796656955718993,0.3161
25,20,random,1.8667981189727783,0.3495
26,20,random,1.8069751598358155,0.3463
27,20,random,1.9155398445129395,0.3102
28,20,random,1.8410938175201417,0.3726
29,20,random,2.01830230178833,0.2834
0,10,diverse,2.2983330360412597,0.1185
1,10,diverse,2.077259075164795,0.2526
2,10,diverse,2.2945252380371093,0.1288
3,10,diverse,2.156737427902222,0.2012
4,10,diverse,2.1414585494995118,0.2559
5,10,diverse,2.139540707778931,0.2271
6,10,diverse,2.3030005279541017,0.0999
7,10,diverse,2.1520263900756835,0.2193
8,10,diverse,2.2253458282470704,0.2207
9,10,diverse,2.059331761932373,0.2765
10,10,similar,2.0534399639129637,0.2873
11,10,similar,2.152186759185791,0.2354
12,10,similar,2.5126498512268065,0.2657
13,10,similar,2.3149838069915774,0.2832
14,10,similar,2.0834061496734617,0.2528
15,10,similar,2.251500347518921,0.2281
16,10,similar,3.3039998489379885,0.2408
17,10,similar,2.1429250965118407,0.2074
18,10,similar,2.316045185470581,0.2893
19,10,similar,2.4288220378875733,0.2689
20,10,random,2.061168040084839,0.2513
21,10,random,1.91539912109375,0.3181
22,10,random,1.9874443340301513,0.287
23,10,random,2.094216679763794,0.233
24,10,random,2.0260627712249755,0.2756
25,10,random,1.9787703659057616,0.2974
26,10,random,2.1012096988677977,0.2327
27,10,random,2.1240660732269285,0.2306
28,10,random,1.9478829765319825,0.3
29,10,random,1.9865920799255372,0.2846
